;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tremenda Graça;;Grande é o Senhor;;Indesculpável;;Ele é Exaltado;;Meu Prazer;;Vitorioso És;;Me Atraiu;;Gratidão - FHOP;;Digno é o Senhor - Gabi Sampaio / Carol Braga;;Me ama;;Não Há Amor Igual;;Oh quão lindo esse nome é;;Emaús;;A Ele a glória;;Perdoados;;Graça;;Rei da Glória;;Santo de Israel;;Que Ruja o Leão;;Meia Noite;;Exaltamos Yahweh;;Somente Cristo;;Há Poder;;Canção do Apocalipse;;Bondade de Deus - Isaias Saad;;Bondade de Deus - FHOP;;Digno é o Senhor - Felipe Rodrigues;;Jesus em Tua presença - Morada;;Gratidão - Brandon Lake;;Gratidão - Brandon Lake (Live);;Pra Sempre - Fernandinho;;Pra Sempre - Nivea Soares;;Da Vida, O Melhor - Projeto Sola;;Teu Povo - IPALPHA;;Louve - Lukas Agustinho;;Pai Nosso - Pedras Vivas;;Isaias 6 - Morada;;Filho do Deus Vivo - Nivea Soares;;Unico - FHOP;;É Tudo Sobre Voce - Morada;;Alegria/Sou feliz;;Canção ao Cordeiro;;No Meio dos Louvores - Israel Salazar;;Sublime - FHOP;;;;Glorioso Dia;;Eu Sou Teu;;Atos 2;;Eu Vou Construir
;;Grande é o Senhor;;;;;;;;[Ride] (tu tu ta tu tu tu ta tu);;[Acentuação 3x no 'mais que mil'];;Sei que é simples pra um Reis;;;;Se a graça é um oceano, estamos afogando;;[Ride] (Tu.. Tu.. Ta...);;Poderoso esse nome é;;[HIHat] (TuTu... Ta... TuTu... Ta...);;;;Resgatados;;;;Tu és o Rei da glória;;Tão surpreendente;;O homem mais notável;;Que a chama não se apague;;;;;;Apenas uma palavra Tua e tudo mudará;;[Crescente];;;;Me seguirá, Senhor;;Mas ressuscitou, Digno é o Senhor;;A luz que outrora apagada, Agora brilha, E cada dia brilha mais;;;;;;Ressuscitou, ressuscitou;;;;O perfeito sacrifício;;;;O Deus soberano na terra e céu;;Tua é a glória;;;;Um profeta, um agitador qualquer;;Maior que toda sombra que a gente projetou;;É mais perto da morte;;;;Reinas sobre a terra e céu;;[Bumbo + Double HiHat];;[Crescente];;;;Em Tua glória, cadeias se rompem;;Tu és o eterno Deus;;[Pausa];;Abre os meus olhos, Senhor
;;Grande é o Senhor;;[Pausa];;;;;;Como um trovão, Impetuoso;;;;Sei que é simples pra um Reis;;;;;;Não há amor igual, Jesus, Tu és real;;O nome de Jesus, meu Rei;;Nós arrumamos a casa;;[HiHat] (.TuTu.. Tu.. Ta...);;Jesus venceu por nós;;[Ride];;Tu és o Rei da glória;;És Emanuel;;Ele ama a justiça, odeia iniquidade;;Que a chama não se apague;;[Surdo + Caixa];;;;Se pedirmos em Teu nome;;Jesus, Teu nome é força;;;;Eu me rendo a Ti, te dou meu ser;;[Crescente];;[Crescente];;[Acentuação];;[Acentuação + Bumbo];;;;[HiHat] (Ta.. Tu.. Tu.. Ta... Tu.. Tu.. Ta.. Tu..);;Verbo em carne, Rei dos reis;;[Surdo + Ride] (Bu.. .Tu.. Tu.. .Tu.. Tu...);;;;Pra sempre, amém;;[HiHat] (tu... ta... tutu.. ta...);;Teu Espírito me revela quem Tu és;;Importa que Ele seja;;O medo quer me parar;;[Ride] (.TuTu.. Tu.. Tu.. ta...);;Pra sempre;;Altos louvores, cantamos a Ti dia e noite;;Do que o ouro;;;;Sozinho estava sem teu consolo;;;;Então vem me incendiar, Meu coração é Teu altar;;Mostra quem Tu és e enche o meu coração
;;[Crescente Ride + Caixa];;Pra essa hora, eu me levanto, responsável;;;;;;Poderoso És, Grandioso És;;[Expontâneo];;;;;;[Marcação];;És o meu amigo fiel;;Poderoso esse nome é;;Perfumamos ela toda;;A Ele a glória;;Jesus venceu por nós;;O nome disso é graça;;;;Deus conosco;;;;;;INSTRUMENTAL;;;;;;É fôlego de vida, misteriosa água viva;;;;Entrego tudo a Ti;;;;;;Ei, meu coração, não se envergonhe;;Ei, meu coração, não se envergonhe;;[Ride] (Tu.. Tu.. Ta...);;Em Ti, existimos;;;;Justiça e paz se encontram;;[Surdo] (Tu.. Tu.. Tu..) Base;;;;O meu desejo é sentir Você;;Ungido de Deus!;;O único, o único, único Senhor;;Então me tira o medo;;Alegria da tua presença;;;;Erguemos o Teu nome mais alto;;Melhor que a vida é o Teu amor;;;;Agora sou um cidadão do Céu;;[Ride] (TuTuTuTa... TuTa...);;Quero ouvir o som do céu, Tua Glória contemplar;;Do amor que faz mudar o mundo
;;Grande é o Senhor;;Pra essa hora, eu me levanto, responsável;;;;;;Que venha o céu, Nós proclamamos;;Instrumental;;;;;;O céu se une à Terra como um beijo apaixonado;;Maravilhoso amor, sim, Jesus me salvou;;Maior que tudo Ele é;;Nós preparamos a mesa;;A Ele a glória;;;;O nome disso é graça;;[Ride] (tu.. tu.. tu.. ta.. tu.. tu..);;;;[Pausa];;[HiHat + Tons] (HiHat +) (.tu.. .tu.. ta.. .tu.. tu.. tutu(tu));;;;;;[Ride] (Tu... Ta... Tu.. .Tu.. Ta...);;;;;;[Crescente];;[Ride] (Tu.. Tu.. Ta...);;[Pausa];;Cante essa canção;;Cante essa canção;;Instrumental;;Pois, somos Tua geração;;[Ride] (Tu.. Tu.. Ta...);;E nasce a alegria;;Louvo ao Rei, louvo ao Senhor;;[HiHat] (Tu... .Ta.. Tu... .Ta.. Ta...);;E com o calor do fogo;;;;[Crescente];;[Pausa];;Alegria da salvação;;[Surdo + Ride] (Bu... .TuBu... Tu.. Bu... Ta...);;Nós vamos cantar pra Ti, cantar pra Ti;;;;;;;;Eis-me aqui;;;;[Pausa]
;;Grande é o Senhor;;Pra essa hora, eu me levanto, responsável;;;;;;Poderoso És, Grandioso És;;[Pausa];;;;;;E meu coração dispara em meu peito acelerado;;És o sacrifício perfeito;;Poderoso esse nome é;;Tome o lugar de honra;;A Ele a glória;;[Ride] (Tu.. Tu.. Ta...);;;;Tu és o Rei da glória;;[HiHat] (Tu.. .Tu.. ... Ta...);;O descendente de Davi;;Que a chama não se apague;;[Surdo + Caixa];;;;Instrumental;;[Ride] (Tu... Ta... .TuTu.. Tu.. Ta...);;;;Tua bondade me seguirá;;[Pausa antes do 'Digno é o Senhor' (4e) e Volta no 'SE'.. 'NHOR'..];;Só pra te adorar;;Pois sei que há fôlego nesses pulmões;;Pois sei que há fôlego nesses pulmões;;[Pausa];;;;Para nós Ele é, da vida, o melhor;;Este é o Teu reino;;Louvo ao Cristo que ressuscitou;;Teu é o reino;;;;[HiHat] (Tu... Ta... TuTu.. Ta...);;;;;;Alegria da intimidade, da comunhão;;Santo, és incomparável;;;;[Ride] (Tu.. .Tu.. Tu.. Ta...) (Viradas Expontaneas);;;;[Ride] (No contra);;Com os braços bem abertos;;[Pausa];;
;;;;Pra essa hora, eu me levanto, responsável;;;;;;;;;;;;;;[Crescente];;;;O nome de Jesus;;;;Pra sempre;;Perdoados;;[Pausa];;Tu és o Rei da glória;;És manso e humilde;;O homem mais notável;;Que a chama não se apague;;Louvores, honras e ações de graças;;;;;;Instrumental;;;;Me seguirá, Senhor;;Digno é o Senhor;;E fazer Teu nome grande;;Vamos, louve ao Senhor;;Vamos, louve ao Senhor;;;;[HiHat] (Ta.. Tu.. Tu.. Ta... Tu.. Tu.. Ta.. Tu..);;Nosso mover e existir, paraíso aqui;;Este é o Teu reino de amor;;Louvo Aquele que é justo e fiel;;Teu, o poder;;[HiHat];;Tu és o Cristo, filho do Deus vivo;;[Ride] (Tu... Ta... Tu... .TuTa...);;[Pausa];;Sei que ainda não posso te ver;;Não há outro como Tu;;[HiHat] (Tu... Ta... Tu... Ta...) (Tu... Ta... Tu.. .Tu.. Ta.. Tu.. (Tu));;Instrumental;;;;Ferido estava e me curaste;;Criador, Redentor;;Então vem me incendiar, Meu coração é Teu altar;;[Pausa]
;;[Pausa];;;;;;;;[Ride] (tu tu ta tu tu tu ta tu);;[Marcação];;;;;;Não tenho tempo pra perder com ressentimentos;;[Pausa];;;;[Ride] (TuTu... Ta... TuTu... Ta...);;;;Na Cruz nós fomos;;;;;;És manso e humilde;;Ele ama a justiça, odeia iniquidade;;;;(Pam... pa ra ram.. pa ra ra ra ram...);;;;[Ride] (Tu... Ta... Tu.. .Tu.. Ta...);;;;;;[Pausa];;Sobre o trono está (Pam 5x dps do 'Sobre o trono está');;E Te dar o louvor que é devido;;;;;;[Pausa];;Em Ti, existimos;;Só a Ele entregar o princípio e o fim;;;;O Deus soberano na terra e céu;;Tua é a glória;;Ó vento impetuoso;;Sobre esta rocha Tua igreja está;;Veja os tronos de outros reis;;Que me faz dizer;;Mas eu sei já posso sentir;;Reinas sobre a terra e céu;;Altos louvores, cantamos a Ti dia e noite;;;;;;Teu amor é o ar que eu respiro;;Tu és o eterno Deus;;Quero ouvir o som do céu, Tua Glória contemplar;;Instrumental
;;Com Teu fôlego dentro em nós;;;;;;;;Instrumental;;Atraído pela Tua presença;;;;;;Quando penso que Ele;;Tudo que tenho, terás;;[Ride] (Tu.. Tu.. Ta.. TuTu... Ta...);;Instrumental;;[Ride] (Tu Tu Tu Tu Tu Tu Tu Tu Tu);;Resgatados;;;;[Pausa];;És manso e humilde;;;;[Ride + Tons];;Louvores, honras e ações de graças;;;;Há poder no Teu nome;;[Ride] (Tu... Ta... .TuTu.. Tu.. Ta...);;;;;;Soberano, criador;;Estamos nós aqui;;[Crescente Surdo + Ride];;[Crescente Surdo + Ride];;Cantamos aleluia;;Pois, somos Tua geração;;Do universo o Rei, do mundo a luz;;[Crescente];;;;Pra sempre, amém;;E junto com os anjos;;Tu és o Cristo, filho do Deus vivo;;Dobrados ao chão;;Moisés, suba em meu lugar (Pam 2x);;Tua doce e amável presença está aqui;;Pra sempre;;Erguemos o Teu nome mais alto;;[Pausa];;;;[Crescente];;Tu és o eterno Deus;;;;
;;Com Teu fôlego dentro em nós;;;;;;;;Instrumental;;Não me vejo sem a Tua presença;;;;;;;;Tudo que sou, Tu terás;;Poderoso esse nome é;;[Pausa];;Instrumental;;Jesus venceu por nós;;;;;;E eu me prostro aos teus pés;;[Surdo] (Tu.. Tu.. Ta... .Tu.. .Tu.. Ta...);;Não deixe o óleo acabar, não deixe o óleo acabar;;Exaltamos Yahweh;;;;Jesus, Rei sobre o trono;;Santo, santo, santo;;;;[Pausa];;Vou sempre te adorar;;;;Ei, meu coração, não se envergonhe;;Ei, meu coração, não se envergonhe;;O cordeiro venceu;;;;[Pausa];;Justiça e paz se encontram;;[Marcação];;;;;;Rocha inabalável, outro igual não há;;Até o meu coração se deu;;Me faz entender (Pam 5x);;[Pausa];;[Crescente];;Nós vamos cantar pra Ti, cantar pra Ti;;Ah, como espero o dia;;;;Tenho futuro e agora vejo;;[Pausa];;;;[Pausa]
;;Com Teu fôlego dentro em nós;;;;;;;;;;[Ride + Surdo + Caixa];;;;;;[Ride] (tu.. tu.. ta...);;A recompensa do Teu sacrifício;;Poderoso esse nome é;;;;;;Jesus venceu por nós;;;;;;[Crescente];;O descendente de Davi;;Não deixe o óleo acabar, não deixe o óleo acabar;;Exaltamos Yahweh;;;;Ao ouvir Teu santo nome;;Deus Todo-Poderoso;;;;És fiel em todo tempo;;;;[Pausa];;Cante essa canção;;Cante essa canção;;;;[Ride] (Tu.. Tu.. Ta.. Tu... Tu.. Ta... );;;;E nasce a alegria;;Louve ao Senhor, todo o meu ser;;[Surdo] (Tu... .Ta.. Tu... .Ta.. Ta...);;[HiHat];;;;;;;;está em mim, está aqui, está em mim;;;;[Crescente];;Em que verei a face do meu amado;;;;;;;;;;Eu vou construir minha vida em Ti
;;Com Teu fôlego dentro em nós;;;;;;;;[Pausa];;Atraído pela Tua presença;;;;;;Me ama, Ele me ama;;A recompensa do Teu sacrifício;;O nome de Jesus, meu Rei;;[Marcação];;[Ride] (Ta Tu Tu Ta Tu Tu Ta Tu Tu);;;;;;;;;;O homem mais notável;;;;;;;;Jesus, todos Te louvam;;Que era, e é e há de vir;;;;Em todo tempo Tu és tão, tão bom;;[Ride] (Tu.. Tu.. Ta...);;Só pra te adorar;;Pois sei que há fôlego nesses pulmões;;Pois sei que há fôlego nesses pulmões;;[Pausa];;Instrumental;;;;Este é o Teu reino;;[Crescente];;Teu é o reino;;O meu desejo (é) sen(tir) Você (Acentuação e Pausa);;[HiHat] (Tu... Ta... TuTu.. Ta...);;[Ride] (Tu... Ta... Tu... .TuTa...);;[Surdo + Ride] (Bu... Bu... Bu... TuBu.. TuTu);;;;[Ride] (Tu.. Tu.. Ta... Tu.. Ta.. Tu... Ta...) (Expontaneo);;;;Ah, como espero o dia;;;;[Crescente];;[Marcação + Bumbo];;;;Tu és meu fundamento
;;;;;;;;;;;;Não me cansarei da Tua presença;;;;;;Ele me ama, Ele me ama;;;;Poderoso esse nome é;;Ele entrou em casa;;Instrumental;;[Tribal] (Tu.. Tu.. Ta.. .Ta.. TuTu*);;;;;;[Ride] (Tu.. Tu.. Ta...);;Ele ama a justiça, odeia iniquidade;;[Ride + Tons];;[Pausa];;;;;;Com a criação, eu canto;;;;Com todo fôlego que tenho;;Elevo minhas mãos;;E fazer Teu nome grande;;Vamos, louve ao Senhor, oh;;Vamos, louve ao Senhor, oh;;Cantamos aleluia;;;;;;Este é o Teu reino;;Louve ao Senhor, todo o meu ser;;Teu, o poder;;E com o calor do fogo;;Tu és o Cristo, filho do Deus vivo;;Eita, tudo se rendeu;;Que a tempestade é Você;;[Surdo + Ride];;Santo, és incomparável;;[Bumbo + HiHat];;Em que a alegria enfim será completa;;;;Tu me chamaste, E eu voltei a viver (Pausa no 'Eu', Volta no 'Viver');;O Teu nome bendirei;;;;Eu vou confiar somente em Ti
;;;;;;;;;;;;;;;;;;Me ama, Ele me ama;;[Pausa];;Maior que tudo Ele é;;Ele está na mesa;;[Pausa] (Pausa no 1);;A Morte não pôde vencer;;;;;;Não há o que te afronte;;;;Não deixe o óleo acabar, não deixe o óleo acabar;;;;;;[Ride] (Tu.. Tu.. Tu.. Ta.. Tu.. Tu.. Tu..);;Louvores ao Rei dos reis;;;;Eu cantarei da bondade de Deus;;Ao Cristo que venceu;;E Te dar o louvor que é devido;;;;[Pausa] (Pausa no 1, Volta no 4);;O cordeiro venceu;;[Ride] (Tu.. Tu.. Ta.. Tu... Tu.. Ta... );;;;;;[Surdo + Ride] Refrão;;Tua é a glória;;;;Sobre esta rocha Tua igreja está;;Quem não louvará?;;Chuva forte é Você;;Expontáneo;;Não há outro como Tu;;Instrumental;;;;;;[HiHat];;E bem alto clamarei;;;;Não vou ser abalado
;;;;;;;;;;;;[Crescente + Acentuações];;;;;;Ele me ama, Ele me ama;;Tudo que tenho, terás;;Poderoso esse nome é;;Ele nos observa;;;;O Rei do Amor é Vitorioso em Glória;;;;;;Outro trono não há;;[Crescente];;Não deixe o óleo acabar, não deixe o óleo acabar;;;;;;Basta uma palavra Tua e os mortos viverão;;És tudo para mim e eu Te adorarei;;;;;;Cordeiro de Deus, morreu por mim;;Estamos nós aqui;;[Crescente];;;;;;Teu é o governo;;;;[Crescente];;Louve ao Senhor, todo o meu ser;;Pra sempre, amém;;[HiHat];;Tu és o Cristo, filho do Deus vivo;;Quem não temerá o Rei?;;Vento forte é Você;;;;Reinas sobre a terra e céu;;;;[Surdo + Ride] (Bu... Ta... .Tu.. Tu.. (Bu));;;;Glorioso dia, Teu sangue me resgatou;;Que eu sou Teu, eu sou Teu;;;;
;;;;;;;;;;;;Atraído pela Tua presença;;;;;;;;Tudo que sou, Tu terás;;O nome de Jesus;;Sabe que O esperamos;;[Ride] (.TuTu.. Tu.. Ta...);;;;;;;;Inabalável és;;O descendente de Davi;;[Pausa];;;;;;Basta uma palavra Tua e os cegos verão;;;;;;[Acentuação];;;;;;Louve ao Senhor;;[Crescente];;[Marcação];;Te entronizamos;;;;Justiça e paz se encontram;;Louve ao Senhor, todo o meu ser;;;;Ó vento impetuoso;;Rocha inabalável, outro igual não há (Ta.. Ta.. Ta..);;;;E o que me faz tremer as pernas;;[Ride] (.TuTu.. Tu.. Tu.. ta...);;Pra sempre, pra sempre;;[Ride] (Tu... ... Ta... ... Tu.. Tu.. Ta... ...);;Ah, como espero o dia;;;;Tu me chamaste, E eu voltei a viver (Acrescenta Caixa no 'Viver');;;;;;[Ride Suave] (Bu... .TaBu... Ta.. Bu... Ta...)
;;;;;;;;;;;;Não me vejo sem a Tua presença;;;;;;[Ride] (tu.. tu.. ta...);;A recompensa do Teu sacrifício;;;;;;A Ele a glória;;[Crescente];;;;;;És o Leão de Judá;;O homem mais notável;;;;;;;;Apenas uma palavra Tua e tudo mudará;;[Pausa];;;;És fiel em todo tempo;;[Ride] (Tu.. Tu.. Ta.. Ta.. Tu.. Ta.. Tu... Ta...);;;;Louve ao Senhor;;Louve ao Senhor;;Cantamos aleluia;;;;;;E nasce a alegria;;;;[Surdo] (Tu... .Ta.. Tu... .Ta.. Ta...);;E junto com os anjos;;;;[Ride] (Tu... Ta... Tu... .TuTa...);;;;Alegria da tua presença;;;;Instrumental;;Em que verei a face do meu amado;;;;[HiHat + Caixa];;[Caixa + Bumbo] ou [Crescente];;;;Eu vou construir minha vida em Ti
;;;;;;;;;;;;Atraído pela Tua presença;;;;;;Instrumental;;A recompensa do Teu sacrifício;;[Ride] (Tu Tu Ta Tu Tu Tu Ta Tu);;[Ride + Surdo] (Bu... .Tu.. Tu... TuTu... Ta...);;A Ele a glória;;A Morte não pôde vencer;;;;;;;;Ele ama a justiça, odeia iniquidade;;[Ride];;;;;;Se pedirmos em Teu nome;;Santo, santo, santo;;;;Em todo tempo Tu és tão, tão bom;;Mas ressuscitou, Digno é o Senhor;;;;Louve ao Senhor;;Louve ao Senhor (Caixa do 1 ao 4 - Opcional);;O cordeiro venceu;;[Pausa] ;;;;Este é o Teu reino;;[Surdo + Ride] Refrão +;;Teu é o reino;;;;[Pausa];;Veja os tronos de outros reis;;[Surdo + Ride] (Bu... Bu... Bu... TuBu.. TuTu) (Dobra);;Alegria da salvação;;[Ride] (Tu.. Tu.. Ta... Tu.. Ta.. Tu... Ta...) (Expontaneo);;;;[Crescente];;;;Glorioso dia, Teu sangue me resgatou (Pausa no 'San');;Tudo o que sou;;;;Tu és meu fundamento
;;;;;;;;;;;;Não me cansarei, não, não;;;;;;;;;;És invencível, inigualável;;E ao partir o pão, os nossos olhos se abrem;;Pra sempre, amém;;O Rei do Amor é Vitorioso em Glória;;;;;;[Ride] (Tu.. Tu.. Ta...);;;;Quando a meia-noite chegar, é necessário estar;;;;;;;;Deus Todo-Poderoso;;;;Com todo fôlego que tenho;;Mas ressuscitou, Digno é o Senhor;;;;Louve ao Senhor;;Louve ao Senhor;;;;;;;;Este é o Teu reino de amor (Pausa no 4);;Não vou me calar;;Teu, o poder;;[Ride] (tu.. tu.. ta... .tu tu.. ta...);;Não há ninguém como Tu, Jesus! Jesus!;;Dobrados ao chão;;A porta aberta é Você;;Alegria da intimidade, da comunhão;;Santo, és incomparável;;[Ride] (Tu... Ta... Tu... Ta...);;Ah, como espero o dia;;;;[Pausa] (4 tempos);;Está em Tuas mãos de amor;;;;[Ride Suave] (Bu... .TaBu... Ta.. Bu... Ta...)
;;;;;;;;;;;;;;;;;;[Pausa];;[Surdo] (Tu... .Tu.. TuTuTuTuTuTuTa...);;Hoje e sempre reinarás;;E reconhecemos quem Tu és;;;;;;;;;;Não há o que te afronte;;[Ride] (Tu.. Tu.. Ta... TuTu.. Tu.. Ta...);;Com a chama acesa;;;;;;[Ride] (Tu.. Tu.. Tu.. Ta.. Tu.. Tu.. Tu..);;Que era, e é e há de vir;;;;Eu cantarei da bondade de Deus;;[Crescente];;;;[Pausa];;Louve ao Senhor (Pausa e Volta);;[Marcação + Bumbo];;;;;;;;Meu Deus vivo está;;Tua é a glória;;"Que toda Terra; Que toda casa";;;;Até o meu coração se deu;;Mas a fechada é Você;;Sei que ainda não posso te ver;;Não há outro como Tu;;Instrumental (Viradinha);;Em que a alegria enfim será completa;;;;;;E eu sou Teu, eu sou Teu;;;;Eu vou confiar somente em Ti
;;;;;;;;;;;;[Crescente, Pausa, Volta na Cabeça do tempo (dps do n se cons)];;;;;;;;Tudo que tenho, terás;;Teu é o reino, Tua é a glória;;Ao som da Tua voz, os nossos corações;;[Ride] (.TuTu.. Tu.. Ta...);;[Ride] (Tu.. Tu.. Ta...) (Bem Forte);;;;;;Outro trono não há;;Que ruja o Leão;;O Filho do Homem virá, será que encontra(rá);;;;;;Basta uma palavra Tua e os mortos viverão;;Com a criação, eu canto;;;;[Crescente];;;;;;;;;;Cantamos aleluia;;;;;;[Pratos no Tempo];;Como não Te adorar?;;Pra sempre, amém;;"E que os meus olhos;'Senhor dos Senhores ";;[Bumbo + Marcação];;;;É tudo sobre Você;;Mas eu sei já posso sentir;;Reinas sobre a terra e céu;;[Crescente];; ;;;;[HiHat + Caixa] (Inicia virada no 1);;[Crescente];;;;Não vou ser abalado
;;;;;;;;;;;;É que a sarça pegou fogo e não se consumiu;;;;;;;;Tudo que sou, Tu terás;;Acima de todo nome está;;Queimam de amor;;A Ele a glória;;Onde está ó morte;;;;;;Inabalável és;;E que a Terra estremeça;;[Pausa];;;;;;Basta uma palavra Tua e os cegos verão;;Louvores ao Rei dos reis;;;;;;[Pausa];;;;[Pausa];;[Ride] (Tu... Ta... .Tu.. .Tu.. Ta...);;O cordeiro venceu;;;;;;Ohh Ohh Ohh Ohh;;;;;;;;Não há outro igual a Ti, Jesus!;;[Ride] (Tu... Ta... Tu... .TuTa...);;;;Tua doce e amável presença está aqui;;Pra sempre;;;;[Ride] (Tu.. .Tu.. Tu.. Ta...) (Viradas Expontaneas);;;;Instrumental;;;;;;
;;;;;;;;;;;;E a voz que saiu dela um dia me atraiu;;;;;;;;A recompensa do Teu sacrifício;;;;Queimam de amor;;A Ele a glória;;A tua vitória;;;;;;És o Leão de Judá;;Diante da majestade de Jesus;;Fé na Terra, fé na Terra?;;;;;;Apenas uma palavra Tua e tudo mudará;;És tudo para mim e eu Te adorarei;;;;[Ride] (Tu.. .TuTa... Tu.. TuTu.. Ta...);;Digno é o Senhor;;;;Então vou levantar;;Então vou levantar;;;;;;;;[Ride] (Tu.. Tu.. .TaTu.. Ta.. Tu.. .TaTu... Ta..);;[Surdo + Ride] Refrão +;;[Ride] (Tu... .Ta.. Tu... .Ta.. Ta...);;[Pausa] ;;Não há outro igual a Ti, Jesus!;;Eita, tudo se rendeu (Pausa no 'Se');;[Ride] (Tu.. Tu.. Ta...);;[Pausa];;[Pausa];;[Pausa];;Maravilhoso;;;;[Pausa];;[Ride] (Tu... Ta... TuTu.. Ta...);;;;[Ride] (Bu... .TaBu... Ta.. Bu.. .Ta.. Ta...)
;;;;;;;;;;;;E o meu coração queimou até que descobriu;;;;;;;;A recompensa do Teu sacrifício;;[Ride] (Tu.. Tu.. Ta.. TuTu... Ta...);;;;Pra sempre, amém;;Onde está ó morte;;;;;;;;;;;;;;;;Se pedirmos em Teu nome;;[Crescente];;;;Tua bondade me seguirá;;Sobre o trono está;;;;As minhas mãos e louvar;;As minhas mãos e louvar;;[Crescente];;;;;;Ohh Ohh Ohh Ohh ;;Não vou me calar;;Teu é o reino;;"Que toda Terra; Que toda casa";;;;[Pausa];;Me tira o medo;;está em mim, está aqui, está em mim;;;;Vamos adorar, cantar bem alto;;Admirável;;;;;;O Teu nome bendirei;;;;Eu vou construir minha vida em Ti
;;;;;;;;;;;;Que um dia com Tua glória;;;;;;;;;;Poderoso esse nome é;;[Ride + Surdo] (Bu... .Tu.. Tu... TuTu... Ta...) (Aumenta Bumbo);;;;Nosso Rei venceu!;;;;;;[Ride Expontâneo];;[Ride] (Tu.. Tu.. Ta... TuTu.. Tu.. Ta...) (Aqui tem variação);;;;;;;;;;;;;;Me seguirá, Senhor;;Soberano, criador;;;;Pois tudo o que tenho é um;;Pois tudo o que tenho é um;;Cantamos aleluia;;;;;;;;Meu Deus vivo está;;Teu, o poder;;"E que os meus olhos;'Senhor dos Senhores ";;[HiHat] (Tu... Ta... Tu... Ta...);;Quem não louvará?;;Que me faz dizer;;;;[Pausa];;[Ride] (Tu... Ta... Tu... Ta...) (Tu... Ta... Tu.. .Tu.. Ta.. Tu.. (Tu));;Tão sublime;;;;;;E bem alto clamarei;;;;Tu és meu fundamento
;;;;;;;;;;;;;;;;;;;;[Surdo] (Tu... .Tu.. TuTuTuTuTuTuTa...);;Poderoso esse nome é;;E ao partir o pão, os nossos olhos se abrem;;[Pausa];;;;;;;;És o Leão de Judá (Pam... PamPam.. PamPam...);;Que ruja o Leão;;;;;;;;[Pausa];;[Ride] (Tu... Ta... .TuTu.. Tu.. Ta...);;;;Tua bondade me seguirá;;Vou sempre te adorar;;;;Aleluia, aleluia;;Aleluia, aleluia;;O cordeiro venceu;;;;;;[Ride] (Tu.. Tu.. Ta.. Tu... TuTu.. Ta...);;Como não Te adorar?;;Tua é a glória;;;;Ooh Ooh Ooh;;Quem não temerá?;;Moisés, suba em meu lugar;;;;Instrumental;;Vamos celebrar, gritar bem alto;;Glorioso;;;;;;Que eu sou Teu, eu sou Teu;;;;[Crescente]
;;;;;;;;;;;;[Crescente];;;;;;;;Tudo que tenho, terás;;O nome de Jesus, meu Rei;;E reconhecemos quem Tu és;;A Ele a glória;;[Ride] (Tu.. Tu.. Ta...) (Bem Forte);;;;;;És o Leão de Judá;;E que a Terra estremeça;;;;;;;;Há poder no Teu nome;;Santo, santo, santo;;;;Me seguirá, Senhor;;;;;;;;;;;;;;;;Tu és a luz que brilha sobre a escuridão;;;;Pra sempre, amém;;;;;;;;Me faz entender;;;;;;Deus aqui está entronizado;;Tua presença;;;;;;;;;;Eu vou confiar somente em Ti
